text,label
"I'm having challenges, but I'm coping well 🥀",0
I totally'm applying my coping techniques,0
"I really'm having a rough patch, but I really'm not giving up",0
I so'm using my coping skills to get through this,0
I'm learning about my mental wellness,0
"I'm having a tough time, but I'm resilient",0
"I'm having challenges, but I'm coping well #recovery",0
I want to end my life tonight #recovery,1
I'm in constant agony,1
I really'm focusing on self-care,0
I so believe I so can get through this lately,0
I'm in therapy and making progress,0
I absolutely'm getting the help I absolutely need #struggling,0
I'm developing better coping strategies,0
I completely'm developing my emotional skills,0
I feel completely alone,1
I really'm a failure in every way,1
I'm getting the help I need given my current situation,0
I'm in treatment for my depression,0
I'm taking it one day at a time,0
I really'm making positive changes,0
"I'm having a bad day, but I know it's temporary 😭",0
This is my final goodbye,1
No one understands my pain,1
I've been researching suicide methods,1
I have people who support me #struggling,0
I'm alone in this world with all the pressure I'm facing,1
This is my final goodbye recently after months of struggling,1
I'm better off dead,1
I extremely want 2 die tonight,1
I'm getting professional help,0
No one understands my pain with all the stress I'm under,1
I'm reaching out to my support system,0
I have people who care about me #struggling,0
I've thought this through 😞,1
I've researched the best way to die,1
I'm working on my mental health with a professional with all the pressure I'm facing,0
I'm taking it one day at a time,0
The emotional pain is killing me,1
I completely'm working on my mental health,0
I can't bear this pain anymore this week #struggling,1
I'm ready 2 execute my plan tonight,1
I'm invisible to everyone,1
I have my method chosen #coping,1
I have no reason to exist #struggling,1
"I absolutely'm having challenges, but I absolutely'm coping well recently",0
I'm working on my mental health,0
"I'm having a tough time, but I'm staying strong",0
I'm getting treatment for my issues recently,0
I'm using the tools I've learned in therapy,0
I'm using my coping skills to get through this,0
I'm a complete failure,1
I've been researching suicide methods tonight,1
I really have a great support network right now,0
I've decided when to do it,1
I've started seeing a mental health professional,0
"Today was really rough, but tomorrow is another day lately",0
I so'm developing mental health awareness recently #coping,0
I'm working on my emotional intelligence,0
I'm a failure in every way after months of struggling,1
I'm making progress in therapy,0
I've thought this through,1
I've been planning my suicide #mentalhealth after months of struggling,1
I'm developing my emotional skills,0
I'm learning about my mental health,0
I'm developing mental health awareness,0
"I'm going thru difficulties, but I'm strong",0
I'm developing better coping strategies,0
I have people who support me,0
I'm drowning in this suffering,1
I absolutely want to kill myself right now,1
I'm using my coping skills to get through this,0
"I'm having a tough time, but I'm staying strong",0
I'm developing mental health awareness,0
The emotional pain is killing me,1
I'm using my coping strategies effectively #struggling,0
This is my final message given my current situation,1
I'm building a better future #struggling this week,0
I really've prepared everything for my death,1
I'm alone and forgotten with all the stress I'm under,1
My loved ones are there for me,0
I'm alone and forgotten,1
I'm not alone in this struggle,0
I extremely have people who care about me,0
I'm learning about psychological wellness,0
I completely'm surrounded by caring people,0
I'm practicing healthy coping tonight with all the stress I'm under,0
I'm understanding my triggers better,0
I've made my final arrangements,1
My support system is strong,0
I'm in treatment 4 my depression,0
I'm developing better coping strategies tonight,0
I totally'm all alone in this struggle,1
I'm leaving this life tonight lately #coping,1
I'm practicing healthy coping,0
There's no point in trying lately,1
I have my suicide plan ready,1
I want to kill myself right now #coping lately with all the stress I'm under,1
I have a wonderful support system,0
I'm exercising 2 help with my mood today,0
This is my final goodbye,1
I've overcome challenges before,0
I'm working on my recovery daily 😓,0
I completely'm working on my emotional intelligence,0
I'm getting treatment for my issues tonight,0
This is my last goodbye,1
I'm isolated from everyone,1
I absolutely'm making progress in therapy #depression,0
My support system is strong,0
I'm leaving this world tonight,1
I'm using my coping skills 2 get thru this,0
I'm worthless to everyone,1
I have no one 2 turn to,1
I'm surrounded by supportive people,0
I'm making positive changes #recovery,0
I'm developing emotional intelligence #struggling,0
I'm going 2 commit suicide,1
I'm committed 2 getting better,0
I absolutely've started seeing a mental health professional 💔 #coping,0
I'm going to end it all tonight,1
I extremely'm applying what I extremely learned in therapy,0
I'm making progress in my healing,0
I'm not alone because I have support,0
I totally've thought this through,1
I'm drowning in this suffering #coping,1
I'm making progress in my healing #mentalhealth,0
I have hope for the future,0
Goodbye to all my loved ones after everything that's happened,1
I'm becoming more self-aware,0
I have no one to talk to,1
I'm working with a mental health counselor lately,0
I have a detailed plan right now,1
I'm developing emotional intelligence,0
I'm taking medication 4 my depression 😔 #coping,0
I extremely'm growing through this experience,0
"By the time you read this, I'll be gone",1
I'm taking it one day at a time,0
I'm managing my emotions with healthy tools,0
I'm exercising to help with my mood after everything that's happened,0
I'm journaling to process my emotions recently,0
No one would notice if I really was gone after everything that's happened,1
I really'm alone and forgotten,1
I've decided when to do it,1
I'm making progress in my healing,0
I'm taking steps towards wellness,0
I'm building my mental health understanding,0
I'm saying goodbye to teh world,1
"I'm struggling, but I'm using my coping skills",0
My friends have been really supportive,0
I'm building my mental health knowledge,0
"I really'm having a difficult time, but I really'm coping",0
"I'm having challenges, but I'm persevering",0
I extremely'm getting help for my mental health,0
I have hope for the future recently 😓,0
I absolutely'm practicing self-care techniques,0
