text,label
This is my final goodbye,1
I have people I can talk to 😪 tonight,0
"I'm having a tough time, but I'm resilient 🥀 #mentalhealth",0
I'm developing emotional intelligence,0
I'm developing better coping strategies,0
I'm committed to my healing journey,0
"I'm struggling, but I'm using my resources",0
No one understands me,1
I've thought this through lately,1
I'm in therapy and making progress,0
I'm getting the help I need,0
I completely'm working with a mental health counselor,0
"I'm struggling, but I'm using my coping skills #struggling",0
I'm working towards recovery,0
I'm reaching out to my support system,0
I'm applying what I learned in therapy after everything that's happened this week,0
I'm surrounded by supportive people,0
My family is there for me,0
I completely'm not alone in this struggle recently,0
I've chosen my method,1
"I'm having a tough time, but I'm staying strong with all the stress I'm under",0
I'm in counseling and it's helping given my current situation,0
I'm understanding my mental health better with all the pressure I'm facing,0
Goodbye to all my loved ones,1
I have a great support system after everything that's happened,0
I'm invisible to everyone,1
"I'm going through difficulties, but I'm strong lately",0
I'm making positive progress after months of struggling,0
"I'm having a rough day, but I'm staying positive",0
My loved ones are there for me,0
I totally have people who support me,0
I'm in counseling and it's helping,0
I'm surrounded by supportive people recently 😔 #recovery,0
I extremely have my suicide plan ready,1
I so'm learning about my mental wellness,0
I'm surrounded by caring people with all the pressure I'm facing,0
I'm drowning in emotional agony,1
I'm isolated from everyone today,1
The pain is too intense,1
I'm completely on my own,1
I'm becoming more resilient,0
"I'm having a rough patch, but I'm not giving up after months of struggling",0
"I'm having a hard time, but I'm hanging in there given my current situation",0
"I'm having a tough time, but I'm resilient today",0
I'm building mental health literacy,0
I'm stronger than my depression today given my current situation,0
I'm all alone in this struggle,1
I really'm building a better future,0
I'm working on my mental health with all the stress I'm under,0
"I so'm going through a tough time, but I so'm strong",0
I'm using positive self-talk,0
I totally'm understanding my mental health better,0
I completely'm working on my recovery daily,0
"I'm struggling, but I'm using my resources with all the pressure I'm facing 😓 right now",0
I'm working with a tehrapist,0
I totally'm a failure in every way,1
I'm invisible to everyone,1
I'm working on my mental health,0
I have hope for the future,0
I absolutely'm understadning my triggers better,0
"I'm struggling, but I'm using my coping skills 💔 lately",0
I know this feeling will pass,0
I'm understanding my triggers better #depression,0
I'm using positive self-talk,0
I'm building a better future,0
I'm building my mental health understanding,0
I'm getting treatment for my issues,0
I'm completely abandoned #recovery,1
I'm worthless adn patehtic,1
"This week has been awful, but I completely'm taking it one day at a time",0
I totally'm working on my mental health with a professional tonight,0
I absolutely'm going to end it all tonight,1
I'm working on my mental health,0
I'm taking steps towards wellness,0
I'm in counseling and it's helping,0
I totally feel completely alone,1
I'm committed to my healing journey,0
I'm developing better coping strategies,0
I want to kill myself,1
I so'm getting teh treatment I so need #depression,0
"This week has been awful, but I'm taking it one day at a time",0
I'm going to commit suicide with all the stress I'm under,1
I'm building my mental health knowledge 🥀,0
I'm all alone in this struggle 💔,1
I totally'm practicing self-care techniques,0
I'm making progress in my healing,0
I really'm applying what I really learned in therapy,0
I so've decided when 2 do it #coping,1
"I'm struggling right now, but I know this will pass today",0
"I'm struggling, but I'm using my resources",0
"I extremely'm having a difficult time, but I extremely'm coping",0
I absolutely'm learning 2 manage my mental health,0
I know what I'm going to do,1
I'm managing my emotions with healthy tools,0
I'm becoming more resilient 😢,0
I really'm committed to my recovery,0
I'm worthless to everyone,1
I'm practicing self-care techniques,0
I'm becoming more self-aware,0
"I'm having a hard day, but I'm resilient",0
I extremely have a plan to end my life,1
I'm using breathing exercises to calm down,0
I'm completely isolated after everything that's happened,1
I'm using my tehrapy tools,0
I'm becoming more resilient,0
I'm learning to recognize my warning signs,0
I have a wonderful support system,0
I'm going 2 therapy 2 work on my issues,0
I really want to die this week,1
I'm using my coping strategies effectively,0
I'm better off dead,1
I'm developing emotional intelligence #mentalhealth lately,0
I totally have no one to talk to,1
I'm learning about psychological wellness #mentalhealth,0
I'm working on my mental health tonight,0
I'm working towards healing,0
I'm using my learned skills tonight,0
"I'm feeling down, but I know I'll get through this",0
I'm committed to getting better,0
I absolutely'm making positive progress,0
I'm drowning in despair,1
I totally can't handle this suffering,1
No one understands me with all the pressure I'm facing,1
I'm applying what I learned in therapy,0
I'm not alone because I have support this week,0
I'm getting the help I need,0
I'm learning about my mental health #coping,0
I have people who understand me #depression,0
I'm using my coping skills 2 get thru this recently,0
I'm using my therapy tools,0
My loved ones r there 4 me,0
I'm saying goodbye forever,1
I'm applying what I learned in therapy,0
I so'm learning about emotional regulation #mentalhealth,0
I totally'm useless to everyone #struggling,1
I have people who understand me given my current situation,0
I don't deserve to live after everything that's happened today,1
I'm reaching out 2 my support system,0
I really'm practicing self-care techniques,0
I so'm working on my recovery daily after everything that's happened,0
My family is there for me today,0
I'm practicing healthy coping tonight,0
I'm getting the help I need 😔,0
I extremely'm not alone because I extremely have support #struggling,0
"I absolutely'm struggling, but I absolutely'm using my resources",0
I'm completely alone,1
I'm grateful for my support network,0
I'm making progress in my treatment recently,0
I'm learning about my mental health after everything that's happened,0
